species,stressor,vuln,iucn_sid,src,map_f
anemonia sulcata,inorganic_pollution,0.49006,NA,am,species_ranges/am_spp_mol_anemonia_sulcata.csv
anemonia sulcata,light_pollution,0.24218,NA,am,species_ranges/am_spp_mol_anemonia_sulcata.csv
anemonia sulcata,marine_heat_waves,0.59431,NA,am,species_ranges/am_spp_mol_anemonia_sulcata.csv
anemonia sulcata,ocean_acidification,0.48852,NA,am,species_ranges/am_spp_mol_anemonia_sulcata.csv
anemonia sulcata,oceanographic,0.48436,NA,am,species_ranges/am_spp_mol_anemonia_sulcata.csv
anemonia sulcata,organic_pollution,0.49014,NA,am,species_ranges/am_spp_mol_anemonia_sulcata.csv
anemonia sulcata,plastic_pollution_microplastic,0.21499,NA,am,species_ranges/am_spp_mol_anemonia_sulcata.csv
anemonia sulcata,poisons_toxins,0.45807,NA,am,species_ranges/am_spp_mol_anemonia_sulcata.csv
anemonia sulcata,salinity,0.64344,NA,am,species_ranges/am_spp_mol_anemonia_sulcata.csv
anemonia sulcata,sedimentation,0.35546,NA,am,species_ranges/am_spp_mol_anemonia_sulcata.csv
anemonia sulcata,sea_level_rise,0.24218,NA,am,species_ranges/am_spp_mol_anemonia_sulcata.csv
anemonia sulcata,sst_rise,0.73388,NA,am,species_ranges/am_spp_mol_anemonia_sulcata.csv
anemonia sulcata,storm_disturbance,0.19322,NA,am,species_ranges/am_spp_mol_anemonia_sulcata.csv
anemonia sulcata,uv_radiation,0.39105,NA,am,species_ranges/am_spp_mol_anemonia_sulcata.csv
anemonia sulcata,wildlife_strike,0.12283,NA,am,species_ranges/am_spp_mol_anemonia_sulcata.csv
anemonia viridis,biomass_removal,0.73388,NA,am,species_ranges/am_spp_mol_anemonia_viridis.csv
anemonia viridis,bycatch,0.3414,NA,am,species_ranges/am_spp_mol_anemonia_viridis.csv
anemonia viridis,entanglement_macroplastic,0.09919,NA,am,species_ranges/am_spp_mol_anemonia_viridis.csv
anemonia viridis,eutrophication_nutrient_pollution,0.60789,NA,am,species_ranges/am_spp_mol_anemonia_viridis.csv
anemonia viridis,habitat_loss_degradation,0.39261,NA,am,species_ranges/am_spp_mol_anemonia_viridis.csv
anemonia viridis,inorganic_pollution,0.49006,NA,am,species_ranges/am_spp_mol_anemonia_viridis.csv
anemonia viridis,light_pollution,0.24218,NA,am,species_ranges/am_spp_mol_anemonia_viridis.csv
anemonia viridis,marine_heat_waves,0.59431,NA,am,species_ranges/am_spp_mol_anemonia_viridis.csv
anemonia viridis,ocean_acidification,0.48852,NA,am,species_ranges/am_spp_mol_anemonia_viridis.csv
anemonia viridis,oceanographic,0.48436,NA,am,species_ranges/am_spp_mol_anemonia_viridis.csv
anemonia viridis,organic_pollution,0.49014,NA,am,species_ranges/am_spp_mol_anemonia_viridis.csv
anemonia viridis,plastic_pollution_microplastic,0.21499,NA,am,species_ranges/am_spp_mol_anemonia_viridis.csv
anemonia viridis,poisons_toxins,0.45807,NA,am,species_ranges/am_spp_mol_anemonia_viridis.csv
anemonia viridis,salinity,0.64344,NA,am,species_ranges/am_spp_mol_anemonia_viridis.csv
anemonia viridis,sedimentation,0.35546,NA,am,species_ranges/am_spp_mol_anemonia_viridis.csv
anemonia viridis,sea_level_rise,0.24218,NA,am,species_ranges/am_spp_mol_anemonia_viridis.csv
anemonia viridis,sst_rise,0.73388,NA,am,species_ranges/am_spp_mol_anemonia_viridis.csv
anemonia viridis,storm_disturbance,0.19322,NA,am,species_ranges/am_spp_mol_anemonia_viridis.csv
anemonia viridis,uv_radiation,0.39105,NA,am,species_ranges/am_spp_mol_anemonia_viridis.csv
anemonia viridis,wildlife_strike,0.12283,NA,am,species_ranges/am_spp_mol_anemonia_viridis.csv
anomocora fecunda,biomass_removal,0.73388,NA,am,species_ranges/am_spp_mol_anomocora_fecunda.csv
anomocora fecunda,bycatch,0.3414,NA,am,species_ranges/am_spp_mol_anomocora_fecunda.csv
anomocora fecunda,entanglement_macroplastic,0.09919,NA,am,species_ranges/am_spp_mol_anomocora_fecunda.csv
anomocora fecunda,eutrophication_nutrient_pollution,0.60789,NA,am,species_ranges/am_spp_mol_anomocora_fecunda.csv
anomocora fecunda,habitat_loss_degradation,0.39261,NA,am,species_ranges/am_spp_mol_anomocora_fecunda.csv
anomocora fecunda,inorganic_pollution,0.49006,NA,am,species_ranges/am_spp_mol_anomocora_fecunda.csv
anomocora fecunda,light_pollution,0.24218,NA,am,species_ranges/am_spp_mol_anomocora_fecunda.csv
anomocora fecunda,marine_heat_waves,0.59431,NA,am,species_ranges/am_spp_mol_anomocora_fecunda.csv
anomocora fecunda,ocean_acidification,0.48852,NA,am,species_ranges/am_spp_mol_anomocora_fecunda.csv
anomocora fecunda,oceanographic,0.48436,NA,am,species_ranges/am_spp_mol_anomocora_fecunda.csv
anomocora fecunda,organic_pollution,0.49014,NA,am,species_ranges/am_spp_mol_anomocora_fecunda.csv
anomocora fecunda,plastic_pollution_microplastic,0.21499,NA,am,species_ranges/am_spp_mol_anomocora_fecunda.csv
anomocora fecunda,poisons_toxins,0.45807,NA,am,species_ranges/am_spp_mol_anomocora_fecunda.csv
anomocora fecunda,salinity,0.64344,NA,am,species_ranges/am_spp_mol_anomocora_fecunda.csv
anomocora fecunda,sedimentation,0.35546,NA,am,species_ranges/am_spp_mol_anomocora_fecunda.csv
anomocora fecunda,sea_level_rise,0.24218,NA,am,species_ranges/am_spp_mol_anomocora_fecunda.csv
anomocora fecunda,sst_rise,0.73388,NA,am,species_ranges/am_spp_mol_anomocora_fecunda.csv
anomocora fecunda,storm_disturbance,0.19322,NA,am,species_ranges/am_spp_mol_anomocora_fecunda.csv
anomocora fecunda,uv_radiation,0.39105,NA,am,species_ranges/am_spp_mol_anomocora_fecunda.csv
anomocora fecunda,wildlife_strike,0.12283,NA,am,species_ranges/am_spp_mol_anomocora_fecunda.csv
anomocora marchadi,biomass_removal,0.73388,NA,am,species_ranges/am_spp_mol_anomocora_marchadi.csv
anomocora marchadi,bycatch,0.3414,NA,am,species_ranges/am_spp_mol_anomocora_marchadi.csv
anomocora marchadi,entanglement_macroplastic,0.09919,NA,am,species_ranges/am_spp_mol_anomocora_marchadi.csv
anomocora marchadi,eutrophication_nutrient_pollution,0.60789,NA,am,species_ranges/am_spp_mol_anomocora_marchadi.csv
anomocora marchadi,habitat_loss_degradation,0.39261,NA,am,species_ranges/am_spp_mol_anomocora_marchadi.csv
anomocora marchadi,inorganic_pollution,0.49006,NA,am,species_ranges/am_spp_mol_anomocora_marchadi.csv
anomocora marchadi,light_pollution,0.24218,NA,am,species_ranges/am_spp_mol_anomocora_marchadi.csv
anomocora marchadi,marine_heat_waves,0.59431,NA,am,species_ranges/am_spp_mol_anomocora_marchadi.csv
anomocora marchadi,ocean_acidification,0.48852,NA,am,species_ranges/am_spp_mol_anomocora_marchadi.csv
anomocora marchadi,oceanographic,0.48436,NA,am,species_ranges/am_spp_mol_anomocora_marchadi.csv
anomocora marchadi,organic_pollution,0.49014,NA,am,species_ranges/am_spp_mol_anomocora_marchadi.csv
anomocora marchadi,plastic_pollution_microplastic,0.21499,NA,am,species_ranges/am_spp_mol_anomocora_marchadi.csv
anomocora marchadi,poisons_toxins,0.45807,NA,am,species_ranges/am_spp_mol_anomocora_marchadi.csv
anomocora marchadi,salinity,0.64344,NA,am,species_ranges/am_spp_mol_anomocora_marchadi.csv
anomocora marchadi,sedimentation,0.35546,NA,am,species_ranges/am_spp_mol_anomocora_marchadi.csv
anomocora marchadi,sea_level_rise,0.24218,NA,am,species_ranges/am_spp_mol_anomocora_marchadi.csv
anomocora marchadi,sst_rise,0.73388,NA,am,species_ranges/am_spp_mol_anomocora_marchadi.csv
anomocora marchadi,storm_disturbance,0.19322,NA,am,species_ranges/am_spp_mol_anomocora_marchadi.csv
anomocora marchadi,uv_radiation,0.39105,NA,am,species_ranges/am_spp_mol_anomocora_marchadi.csv
anomocora marchadi,wildlife_strike,0.12283,NA,am,species_ranges/am_spp_mol_anomocora_marchadi.csv
anomocora prolifera,biomass_removal,0.73388,NA,am,species_ranges/am_spp_mol_anomocora_prolifera.csv
anomocora prolifera,bycatch,0.3414,NA,am,species_ranges/am_spp_mol_anomocora_prolifera.csv
anomocora prolifera,entanglement_macroplastic,0.09919,NA,am,species_ranges/am_spp_mol_anomocora_prolifera.csv
anomocora prolifera,eutrophication_nutrient_pollution,0.60789,NA,am,species_ranges/am_spp_mol_anomocora_prolifera.csv
anomocora prolifera,habitat_loss_degradation,0.39261,NA,am,species_ranges/am_spp_mol_anomocora_prolifera.csv
anomocora prolifera,inorganic_pollution,0.49006,NA,am,species_ranges/am_spp_mol_anomocora_prolifera.csv
anomocora prolifera,light_pollution,0.24218,NA,am,species_ranges/am_spp_mol_anomocora_prolifera.csv
anomocora prolifera,marine_heat_waves,0.59431,NA,am,species_ranges/am_spp_mol_anomocora_prolifera.csv
anomocora prolifera,ocean_acidification,0.48852,NA,am,species_ranges/am_spp_mol_anomocora_prolifera.csv
anomocora prolifera,oceanographic,0.48436,NA,am,species_ranges/am_spp_mol_anomocora_prolifera.csv
anomocora prolifera,organic_pollution,0.49014,NA,am,species_ranges/am_spp_mol_anomocora_prolifera.csv
anomocora prolifera,plastic_pollution_microplastic,0.21499,NA,am,species_ranges/am_spp_mol_anomocora_prolifera.csv
anomocora prolifera,poisons_toxins,0.45807,NA,am,species_ranges/am_spp_mol_anomocora_prolifera.csv
anomocora prolifera,salinity,0.64344,NA,am,species_ranges/am_spp_mol_anomocora_prolifera.csv
anomocora prolifera,sedimentation,0.35546,NA,am,species_ranges/am_spp_mol_anomocora_prolifera.csv
anomocora prolifera,sea_level_rise,0.24218,NA,am,species_ranges/am_spp_mol_anomocora_prolifera.csv
anomocora prolifera,sst_rise,0.73388,NA,am,species_ranges/am_spp_mol_anomocora_prolifera.csv
anomocora prolifera,storm_disturbance,0.19322,NA,am,species_ranges/am_spp_mol_anomocora_prolifera.csv
anomocora prolifera,uv_radiation,0.39105,NA,am,species_ranges/am_spp_mol_anomocora_prolifera.csv
anomocora prolifera,wildlife_strike,0.12283,NA,am,species_ranges/am_spp_mol_anomocora_prolifera.csv
antholoba achates,biomass_removal,0.73388,NA,am,species_ranges/am_spp_mol_antholoba_achates.csv
antholoba achates,bycatch,0.3414,NA,am,species_ranges/am_spp_mol_antholoba_achates.csv
antholoba achates,entanglement_macroplastic,0.09919,NA,am,species_ranges/am_spp_mol_antholoba_achates.csv
antholoba achates,eutrophication_nutrient_pollution,0.60789,NA,am,species_ranges/am_spp_mol_antholoba_achates.csv
antholoba achates,habitat_loss_degradation,0.39261,NA,am,species_ranges/am_spp_mol_antholoba_achates.csv
antholoba achates,inorganic_pollution,0.49006,NA,am,species_ranges/am_spp_mol_antholoba_achates.csv
antholoba achates,light_pollution,0.24218,NA,am,species_ranges/am_spp_mol_antholoba_achates.csv
antholoba achates,marine_heat_waves,0.59431,NA,am,species_ranges/am_spp_mol_antholoba_achates.csv
antholoba achates,ocean_acidification,0.48852,NA,am,species_ranges/am_spp_mol_antholoba_achates.csv
antholoba achates,oceanographic,0.48436,NA,am,species_ranges/am_spp_mol_antholoba_achates.csv
antholoba achates,organic_pollution,0.49014,NA,am,species_ranges/am_spp_mol_antholoba_achates.csv
antholoba achates,plastic_pollution_microplastic,0.21499,NA,am,species_ranges/am_spp_mol_antholoba_achates.csv
antholoba achates,poisons_toxins,0.45807,NA,am,species_ranges/am_spp_mol_antholoba_achates.csv
antholoba achates,salinity,0.64344,NA,am,species_ranges/am_spp_mol_antholoba_achates.csv
antholoba achates,sedimentation,0.35546,NA,am,species_ranges/am_spp_mol_antholoba_achates.csv
antholoba achates,sea_level_rise,0.24218,NA,am,species_ranges/am_spp_mol_antholoba_achates.csv
antholoba achates,sst_rise,0.73388,NA,am,species_ranges/am_spp_mol_antholoba_achates.csv
antholoba achates,storm_disturbance,0.19322,NA,am,species_ranges/am_spp_mol_antholoba_achates.csv
antholoba achates,uv_radiation,0.39105,NA,am,species_ranges/am_spp_mol_antholoba_achates.csv
antholoba achates,wildlife_strike,0.12283,NA,am,species_ranges/am_spp_mol_antholoba_achates.csv
anthopleura artemisia,biomass_removal,0.73388,NA,am,species_ranges/am_spp_mol_anthopleura_artemisia.csv
anthopleura artemisia,bycatch,0.43945,NA,am,species_ranges/am_spp_mol_anthopleura_artemisia.csv
anthopleura artemisia,entanglement_macroplastic,0.14871,NA,am,species_ranges/am_spp_mol_anthopleura_artemisia.csv
anthopleura artemisia,eutrophication_nutrient_pollution,0.60789,NA,am,species_ranges/am_spp_mol_anthopleura_artemisia.csv
anthopleura artemisia,habitat_loss_degradation,0.39261,NA,am,species_ranges/am_spp_mol_anthopleura_artemisia.csv
anthopleura artemisia,inorganic_pollution,0.49006,NA,am,species_ranges/am_spp_mol_anthopleura_artemisia.csv
anthopleura artemisia,light_pollution,0.24218,NA,am,species_ranges/am_spp_mol_anthopleura_artemisia.csv
anthopleura artemisia,marine_heat_waves,0.58224,NA,am,species_ranges/am_spp_mol_anthopleura_artemisia.csv
anthopleura artemisia,ocean_acidification,0.48852,NA,am,species_ranges/am_spp_mol_anthopleura_artemisia.csv
anthopleura artemisia,oceanographic,0.48436,NA,am,species_ranges/am_spp_mol_anthopleura_artemisia.csv
anthopleura artemisia,organic_pollution,0.49014,NA,am,species_ranges/am_spp_mol_anthopleura_artemisia.csv
anthopleura artemisia,plastic_pollution_microplastic,0.19312000000000001,NA,am,species_ranges/am_spp_mol_anthopleura_artemisia.csv
anthopleura artemisia,poisons_toxins,0.44141,NA,am,species_ranges/am_spp_mol_anthopleura_artemisia.csv
anthopleura artemisia,salinity,0.64344,NA,am,species_ranges/am_spp_mol_anthopleura_artemisia.csv
anthopleura artemisia,sedimentation,0.341,NA,am,species_ranges/am_spp_mol_anthopleura_artemisia.csv
anthopleura artemisia,sea_level_rise,0.24218,NA,am,species_ranges/am_spp_mol_anthopleura_artemisia.csv
anthopleura artemisia,sst_rise,0.73388,NA,am,species_ranges/am_spp_mol_anthopleura_artemisia.csv
anthopleura artemisia,storm_disturbance,0.19322,NA,am,species_ranges/am_spp_mol_anthopleura_artemisia.csv
anthopleura artemisia,uv_radiation,0.39105,NA,am,species_ranges/am_spp_mol_anthopleura_artemisia.csv
anthopleura artemisia,wildlife_strike,0.18416,NA,am,species_ranges/am_spp_mol_anthopleura_artemisia.csv
anthopleura ballii,biomass_removal,0.73388,NA,am,species_ranges/am_spp_mol_anthopleura_ballii.csv
anthopleura ballii,bycatch,0.3414,NA,am,species_ranges/am_spp_mol_anthopleura_ballii.csv
anthopleura ballii,entanglement_macroplastic,0.09919,NA,am,species_ranges/am_spp_mol_anthopleura_ballii.csv
anthopleura ballii,eutrophication_nutrient_pollution,0.60789,NA,am,species_ranges/am_spp_mol_anthopleura_ballii.csv
anthopleura ballii,habitat_loss_degradation,0.39261,NA,am,species_ranges/am_spp_mol_anthopleura_ballii.csv
anthopleura ballii,inorganic_pollution,0.49006,NA,am,species_ranges/am_spp_mol_anthopleura_ballii.csv
anthopleura ballii,light_pollution,0.24218,NA,am,species_ranges/am_spp_mol_anthopleura_ballii.csv
anthopleura ballii,marine_heat_waves,0.59431,NA,am,species_ranges/am_spp_mol_anthopleura_ballii.csv
anthopleura ballii,ocean_acidification,0.48852,NA,am,species_ranges/am_spp_mol_anthopleura_ballii.csv
anthopleura ballii,oceanographic,0.48436,NA,am,species_ranges/am_spp_mol_anthopleura_ballii.csv
anthopleura ballii,organic_pollution,0.49014,NA,am,species_ranges/am_spp_mol_anthopleura_ballii.csv
anthopleura ballii,plastic_pollution_microplastic,0.21499,NA,am,species_ranges/am_spp_mol_anthopleura_ballii.csv
anthopleura ballii,poisons_toxins,0.45807,NA,am,species_ranges/am_spp_mol_anthopleura_ballii.csv
anthopleura ballii,salinity,0.64344,NA,am,species_ranges/am_spp_mol_anthopleura_ballii.csv
anthopleura ballii,sedimentation,0.35546,NA,am,species_ranges/am_spp_mol_anthopleura_ballii.csv
anthopleura ballii,sea_level_rise,0.24218,NA,am,species_ranges/am_spp_mol_anthopleura_ballii.csv
anthopleura ballii,sst_rise,0.73388,NA,am,species_ranges/am_spp_mol_anthopleura_ballii.csv
anthopleura ballii,storm_disturbance,0.19322,NA,am,species_ranges/am_spp_mol_anthopleura_ballii.csv
anthopleura ballii,uv_radiation,0.39105,NA,am,species_ranges/am_spp_mol_anthopleura_ballii.csv
anthopleura ballii,wildlife_strike,0.12283,NA,am,species_ranges/am_spp_mol_anthopleura_ballii.csv
anthopleura elegantissima,biomass_removal,0.73388,NA,am,species_ranges/am_spp_mol_anthopleura_elegantissima.csv
anthopleura elegantissima,bycatch,0.43945,NA,am,species_ranges/am_spp_mol_anthopleura_elegantissima.csv
anthopleura elegantissima,entanglement_macroplastic,0.14871,NA,am,species_ranges/am_spp_mol_anthopleura_elegantissima.csv
anthopleura elegantissima,eutrophication_nutrient_pollution,0.60789,NA,am,species_ranges/am_spp_mol_anthopleura_elegantissima.csv
anthopleura elegantissima,habitat_loss_degradation,0.39261,NA,am,species_ranges/am_spp_mol_anthopleura_elegantissima.csv
anthopleura elegantissima,inorganic_pollution,0.49006,NA,am,species_ranges/am_spp_mol_anthopleura_elegantissima.csv
anthopleura elegantissima,light_pollution,0.24218,NA,am,species_ranges/am_spp_mol_anthopleura_elegantissima.csv
anthopleura elegantissima,marine_heat_waves,0.58224,NA,am,species_ranges/am_spp_mol_anthopleura_elegantissima.csv
anthopleura elegantissima,ocean_acidification,0.48852,NA,am,species_ranges/am_spp_mol_anthopleura_elegantissima.csv
anthopleura elegantissima,oceanographic,0.48436,NA,am,species_ranges/am_spp_mol_anthopleura_elegantissima.csv
anthopleura elegantissima,organic_pollution,0.49014,NA,am,species_ranges/am_spp_mol_anthopleura_elegantissima.csv
anthopleura elegantissima,plastic_pollution_microplastic,0.19312000000000001,NA,am,species_ranges/am_spp_mol_anthopleura_elegantissima.csv
anthopleura elegantissima,poisons_toxins,0.44141,NA,am,species_ranges/am_spp_mol_anthopleura_elegantissima.csv
anthopleura elegantissima,salinity,0.64344,NA,am,species_ranges/am_spp_mol_anthopleura_elegantissima.csv
anthopleura elegantissima,sedimentation,0.341,NA,am,species_ranges/am_spp_mol_anthopleura_elegantissima.csv
anthopleura elegantissima,sea_level_rise,0.24218,NA,am,species_ranges/am_spp_mol_anthopleura_elegantissima.csv
anthopleura elegantissima,sst_rise,0.73388,NA,am,species_ranges/am_spp_mol_anthopleura_elegantissima.csv
anthopleura elegantissima,storm_disturbance,0.19322,NA,am,species_ranges/am_spp_mol_anthopleura_elegantissima.csv
anthopleura elegantissima,uv_radiation,0.39105,NA,am,species_ranges/am_spp_mol_anthopleura_elegantissima.csv
anthopleura elegantissima,wildlife_strike,0.18416,NA,am,species_ranges/am_spp_mol_anthopleura_elegantissima.csv
anthopleura hermaphroditica,biomass_removal,0.73388,NA,am,species_ranges/am_spp_mol_anthopleura_hermaphroditica.csv
anthopleura hermaphroditica,bycatch,0.3414,NA,am,species_ranges/am_spp_mol_anthopleura_hermaphroditica.csv
anthopleura hermaphroditica,entanglement_macroplastic,0.09919,NA,am,species_ranges/am_spp_mol_anthopleura_hermaphroditica.csv
anthopleura hermaphroditica,eutrophication_nutrient_pollution,0.60789,NA,am,species_ranges/am_spp_mol_anthopleura_hermaphroditica.csv
anthopleura hermaphroditica,habitat_loss_degradation,0.39261,NA,am,species_ranges/am_spp_mol_anthopleura_hermaphroditica.csv
anthopleura hermaphroditica,inorganic_pollution,0.49006,NA,am,species_ranges/am_spp_mol_anthopleura_hermaphroditica.csv
anthopleura hermaphroditica,light_pollution,0.24218,NA,am,species_ranges/am_spp_mol_anthopleura_hermaphroditica.csv
anthopleura hermaphroditica,marine_heat_waves,0.59431,NA,am,species_ranges/am_spp_mol_anthopleura_hermaphroditica.csv
anthopleura hermaphroditica,ocean_acidification,0.48852,NA,am,species_ranges/am_spp_mol_anthopleura_hermaphroditica.csv
anthopleura hermaphroditica,oceanographic,0.48436,NA,am,species_ranges/am_spp_mol_anthopleura_hermaphroditica.csv
